id,name,host_id,host_name,neighbourhood,room_type,price,minimum_nights,availability_365
46878619,Vancouver House Flexible stays 907 (+30 days),378134107,Sean,Downtown,Entire home/apt,100,30,90
46878960,Vancouver House Flexible Stays 906 (+30 days),378134107,Sean,Downtown,Entire home/apt,102,30,40
46879080,Long term - Fantastic downtown room w/view,39998564,Meltem,Downtown,Private room,50,60,70
46898223,Vancouver House Flexible Stays 516 (+30 days),378134107,Sean,Downtown,Entire home/apt,102,30,0
46900181,Spacious 2 Bedroom in Coal Harbour ft Water Views!,219146817,埃,Downtown,Entire home/apt,410,5,226
46900347,Magnificent Waterfront Property with Ocean Views!,219146817,埃,Kitsilano,Entire home/apt,650,14,165
46904253,Modern 2 Bedroom Guest House,27711903,Ken,Hastings-Sunrise,Entire home/apt,124,2,66
46907020,"1BR suite 10 mins to DT  ,7 mins to Kitsilano beach",378917346,Zain,West Point Grey,Entire home/apt,74,1,344
46908056,1540 Haro Street - 1 Bedroom - Downtown Vancouver,231663454,Plan A,West End,Entire home/apt,76,30,0
46924652,Apartment in front of Stadium - 2,27739566,Siavash,Downtown,Entire home/apt,89,3,35
46951259,Heart of Vancouver downtown new 1 bedroom,36227139,Alice,Downtown,Entire home/apt,100,30,130
46965021,Stunning Private Bedroom with ensuite Bath,264374,Angela,Dunbar Southlands,Private room,70,1,364
46965223,Deluxe garden suite with sauna and home theatre,264374,Angela,Dunbar Southlands,Private room,80,1,318
46973572,Crosstown Apartment in a Airbnb Friendly Building,274800813,Tina,Downtown,Entire home/apt,186,2,356
46975333,DT Brand new Condo ocean view,276400151,Lei,Downtown,Entire home/apt,150,5,81
46986867,Vancouver luxury modern small house,66532183,Jamie,Victoria-Fraserview,Entire home/apt,120,30,363
46993355,Cozy Comfy Studio in Vancouver - 10 min to Airport,38357227,Allan,Marpole,Entire home/apt,69,1,59
46995034,"Entire Modern, Clean & Cozy 1 Bedroom Apartment",379904603,Frank,South Cambie,Entire home/apt,115,2,339
47000332,Unbelievable one-bedroom in Olympic Village,156329415,Pratik,Mount Pleasant,Entire home/apt,199,30,61
47007974,BRAND NEW LUXURY 1 BED IN COAL HARBOUR -30 day min,4292086,Anne,Downtown,Entire home/apt,100,30,292
47008715,Townhouse + Free Parking! Perfect Long Term Stay,355986167,Saylor,Downtown,Entire home/apt,128,30,336
47022559,Spacious 1 bedroom  - Business license 21-156609,35572760,Jenny,Killarney,Entire home/apt,69,3,351
47026734,Unique 3 Bedroom Garden Suite on Arbutus Greenway,1285428,Cecily,Shaughnessy,Entire home/apt,180,5,160
47033966,Flexible Stays in the West End (90 days+),378134107,Sean,West End,Entire home/apt,140,90,126
47047030,Gorgeous bachelor studio next to Joyce station,380286808,Bhavesh,Renfrew-Collingwood,Entire home/apt,85,30,365
47054062,Vancouver House Flexible Stays 911 (+30 days),378134107,Sean,Downtown,Entire home/apt,100,30,0
47054554,Vancouver House Flexible Stays 805 (+30 days),378134107,Sean,Downtown,Entire home/apt,100,30,90
47054698,Vancouver House Flexible Stays 811 (+30 days),378134107,Sean,Downtown,Entire home/apt,101,30,75
47054802,Vancouver House Flexible Stays 807 (+30 days),378134107,Sean,Downtown,Entire home/apt,100,30,89
47054854,Vancouver House Flexible Stays 809 (+30 days),378134107,Sean,Downtown,Entire home/apt,100,30,89
47055026,Vancouver House Flexible Stays 810 (+30 days),378134107,Sean,Downtown,Entire home/apt,100,30,89
47055094,Vancouver House Flexible Stays 712 (+30 days),378134107,Sean,Downtown,Entire home/apt,100,30,89
47055165,Vancouver House Flexible Stays 202 (+30 days),378134107,Sean,Downtown,Entire home/apt,100,30,89
47058829,Bright Kitsilano Retreat - Just Steps to the Beach,380372943,David,Kitsilano,Entire home/apt,195,1,147
47060510,Majestic Designer 3 Bedroom Vancouver House Suite,380383500,John,Downtown,Entire home/apt,169,30,133
47063096,Luxury home w/ City View + Free Parking Long Term,355986167,Saylor,Downtown,Entire home/apt,130,30,335
47070445,"A Beautiful, Clean, Calm and Safe Place to Stay!",380441122,Richard,Dunbar Southlands,Private room,95,5,244
47073485,"Bright, Stylish, Clean+Office Room+1Min to harbour",355986167,Saylor,Downtown,Private room,62,5,0
47074440,Gorgeous Yaletown 2 bedroom 2 baths w/Pool,380467229,Gary,Downtown,Entire home/apt,120,30,0
47094900,Yaletown Sunset Beach Penthouse,22731299,Matin,Downtown,Entire home/apt,318,30,365
47095909,DOWNTOWN Room 4 with Private Entrance,25074817,Tatiane,West End,Private room,40,30,62
47127776,Beautiful Modern 1Bdr Condo With Ocean View & DT,380213199,Milad,Downtown,Entire home/apt,182,7,152
47127936,La Casa DE Familia,39403532,Rakan,Downtown,Private room,100,30,61
47138554,3 BEDS High Floor+Panoramic View+Balcony+Free PKG,355986167,Saylor,Downtown,Entire home/apt,155,30,327
47139069,Brand New 2 Bedroom @ Coal Harbour ft Water Views!,219146817,埃,Downtown,Entire home/apt,300,6,164
47140496,Brand New Designer 2 Bdr Suite (Arbutus/Kits/UBC),4305639,Eric,Kitsilano,Entire home/apt,150,31,315
47143888,Brand New Designer Coach House (Arbutus/Kits/UBC),4305639,Eric,Kitsilano,Entire home/apt,175,31,313
47144051,Brand New Designer 1 Bdr Suite (Arbutus/Kits/UBC),4305639,Eric,Arbutus Ridge,Entire home/apt,125,31,315
47160136,Private large bedroom with private bath and entry,353801277,Steven,Shaughnessy,Private room,80,4,90
47178276,30 Day Canada Place | WaterView | 1300 sqft | NEW,8763079,Conor,Downtown,Entire home/apt,235,30,0
47179938,DOWNTOWN：1200sqft Sub-penhouse 2 bdrm Amazing view,381099070,Mengmeng,Downtown,Entire home/apt,169,2,86
47208495,1BR Stunning View Close to Rogers arena & Costco,376823002,Alan,Downtown,Entire home/apt,89,30,70
47247772,Beautiful new-remodeled 3 story East-Van house!,244862507,Kevin,Kensington-Cedar Cottage,Entire home/apt,350,1,356
47253244,3 BEDS+ AWESOME WATER/CITY VIEW + 5 STARS 🌟⭐⭐⭐🌟,371298497,Fiona,Downtown Eastside,Entire home/apt,140,1,336
47267922,Modern Top Floor Corner Condo located in Kitsilano,61128170,Athena,Kitsilano,Entire home/apt,155,4,82
47276444,Private room and bathroom in two rooms apartment,186491260,Sinaí,Downtown,Private room,55,30,40
47277046,One bedroom with private bathroom,186491260,Sinaí,Downtown,Private room,55,30,354
47290755,Luxury home w/ City View + Free Parking,381861591,Bill,Downtown,Entire home/apt,89,20,70
47315911,2 Bedroom Private Suite with Easy Transportation,382064493,Ruby,Kensington-Cedar Cottage,Entire home/apt,54,1,59
47316298,"Modern suite in Cambie Village, 10 min walk to VGH",13104074,Cindy,Mount Pleasant,Entire home/apt,70,7,160
47318132,Morden&Luxury 2 Bed Loft w/ Free Parking -DOWNTOWN,34959656,Allen,Downtown,Entire home/apt,104,1,49
47319688,1431 Haro St - 1 Bedroom - Downtown Vancouver,231663454,Plan A,West End,Entire home/apt,86,30,88
47328611,Beachside Retreat - 20 Min from downtown Van.,26746292,Aleesha,West Point Grey,Entire home/apt,126,1,2
47332479,"Near transit, stores, restaurants",316013711,Q,Mount Pleasant,Entire home/apt,169,30,0
47336912,Bright Rustic Vacation Loft Central Downtown,382200098,Jenny,Downtown,Entire home/apt,99,30,60
47341208,Great transit & Vibrant Neighbourhood-Private Room,11067913,Andy,Kensington-Cedar Cottage,Private room,27,30,0
47344582,Cute & cozy park-side suite off Commercial Drive.,5630740,Rosa,Grandview-Woodland,Entire home/apt,110,2,38
47390693,Cozy 1Br Apt in the heart of DT + Netflix,290548416,Jules,Downtown,Entire home/apt,90,3,20
47395345,"Waterfront View, Downtown Vancouver w/Parking",235577204,Simon,Downtown,Entire home/apt,200,14,80
47397281,“My casa es tu casa “,118262494,Ricardo,West End,Entire home/apt,153,1,332
47405647,Nice and very save money for living,370922996,Shiho,Renfrew-Collingwood,Private room,950,30,179
47406206,Old Plum Tree Style Suite 202,65695410,Jian Feng,Sunset,Private room,34,360,247
47418428,Central Vancouver,287312209,Christina,Victoria-Fraserview,Private room,108,1,365
47428119,Vancouver Home Away,48539303,Sara,Downtown,Entire home/apt,115,60,130
47428324,This room a lot to offer...,382875662,June,Oakridge,Private room,150,365,365
47428573,BRAND NEW 2BR Guest House- 溫馨2房，溫西好區,199609575,Rachael,Arbutus Ridge,Entire home/apt,135,27,312
47430715,One bedroom appartement in west end,327524596,Zied,West End,Entire home/apt,115,1,151
47432370,"Amazing WaterCityView, Balcony, Netflix, Free PKG",382354331,Kate,Downtown Eastside,Entire home/apt,149,1,347
47450161,D17 - 2 Bedroom in Strathcona,30899,Rami,Downtown Eastside,Entire home/apt,73,30,301
47474716,Cozy 2BR updated Condo -  Sleeps 5 w/ FREE PARKING,383221961,Hang,Downtown,Entire home/apt,135,2,158
47475837,Large Classic Loft in the Heart of Gastown,376787717,Enrique,Downtown Eastside,Entire home/apt,136,1,7
47478531,Refreshing Spacious Guest Suite near Skytrain,263235407,Mao,Oakridge,Entire home/apt,126,2,183
47480096,3BR Private & Convenient Garden Level Suite,75777,Franklin,Renfrew-Collingwood,Entire home/apt,122,1,165
47489867,Downtown 1 BED/1 BATH w/Amazing Ocean & City View,23975517,I&A,Downtown,Entire home/apt,85,30,45
47497473,Pyramid Azalea Queen Elizabeth Park 1BR+1Bth Condo,381003893,Pyramid,Riley Park,Entire home/apt,146,1,85
47501570,Comfy Spacious 1 Bed+den Perfect downtown living!,369161235,Noriko,Downtown,Entire home/apt,95,30,51
47503151,1540 Haro Street - 1 Bedroom - Downtown Vancouver,231663454,Plan A,West End,Entire home/apt,75,30,88
47513543,Bright and beautiful space for guests,161213459,Jessi,Kensington-Cedar Cottage,Private room,82,1,76
47521453,"Private bedroom lane house, shared common space",323443454,Robert Valentine,Renfrew-Collingwood,Private room,30,30,161
47530728,If you absolutely need a place,287312209,Christina,Victoria-Fraserview,Private room,76,1,365
47549583,Cozy Yet Spacious Kits Beach Apartment,383825529,Kendoll,Kitsilano,Private room,87,2,0
47552173,"Private room, in the heart of downtown",105186411,Hassan,Downtown,Private room,50,31,365
47560972,Desert Modern Garden Suite,760772,Mayna,Grandview-Woodland,Entire home/apt,76,3,48
47564751,Junior one-bedroom right by the Expoline,30649633,Ebru,Renfrew-Collingwood,Entire home/apt,80,30,338
47566506,"3BEDS WaterCityView, Balcony, Netflix, Free PKG",368626664,Emily,Downtown,Entire home/apt,154,1,346
47566925,"Private room, in the heart of downtown",105186411,Hassan,Downtown,Entire home/apt,53,40,240
47579266,"Beautiful 3 bdrm house near UBC, stunning views!",8926556,Bryony,Dunbar Southlands,Entire home/apt,490,4,10
47579808,Marina City View Granville Island,22731299,Matin,Fairview,Entire home/apt,191,30,351
47583478,Tranquil Suite in The Heart of Yaletown,297990909,Ivan,Downtown,Entire home/apt,49,30,316
47585339,Newly furnished 1BR Downtown Vancouver,384155665,Wei,West End,Entire home/apt,160,30,155
47585414,Room in a beautiful house in Vancouver / UBC,9542825,Mohamed,Dunbar Southlands,Private room,37,30,301
47586102,Queen room with shared bathroom,212674897,Lily,Oakridge,Private room,38,1,90
47702409,Modern Apartment in Coal Harbour,54751193,Vish,Downtown,Entire home/apt,150,30,360
47702907,Centralpark Home,183430639,Christine,Renfrew-Collingwood,Entire home/apt,56,7,333
47703950,Downtown Lifestyle Hotel Living for 14+ days,35410134,Jeff,Downtown,Private room,120,13,364
47704259,Super Luxurious Penthouse With Ocean View Downtown,384161355,Da,West End,Entire home/apt,399,10,39
47705051,Brand new quest suite close to the Trout Lake,376428008,Luda,Renfrew-Collingwood,Entire home/apt,140,7,353
47705090,Stunning corner unit in Yaletown,11315852,Emerson,Downtown,Entire home/apt,90,60,346
47730733,Marvelous Contemporary one bedroom apartment,95217850,Mauricio,Downtown,Entire home/apt,100,30,345
47733147,West End Apartment,60152405,Dc,West End,Entire home/apt,200,30,178
47733652,West End Heritage Apartment,60152405,Dc,West End,Entire home/apt,180,30,178
47734804,Bright room with shared bathroom,191775601,Cindy,Arbutus Ridge,Private room,45,1,90
47734894,Stunning condo w/ False Creek view,378677876,Meltem,Downtown,Entire home/apt,56,10,72
47745887,3 BEDS SUB-PENTHOUSE w/city view + Free parking,384409321,Brie,Downtown,Entire home/apt,191,30,160
47747309,NEW Modern 2BR Private House close to YVR,384726523,Bianca,Victoria-Fraserview,Entire home/apt,99,1,0
47759244,"Private entrance 1bedroom w/queensize bed, kitchen",384877586,Jeff,Sunset,Entire home/apt,48,30,65
47761289,2Bdr New Cambie Apt w/office-parki KingEd Skytrain,64488310,Amanda,South Cambie,Entire home/apt,150,30,335
47768824,Capricorn Palace Close to Rogers Arena #10,346562402,Zodiac,Downtown,Entire home/apt,150,2,71
47769919,Capricorn Palace Close to Rogers Arena #1,346562402,Zodiac,Downtown,Entire home/apt,146,2,76
47780798,Capricorn Palace Close to Rogers Arena #2,346562402,Zodiac,Downtown,Entire home/apt,132,2,10
47783343,Two double bed with de-touched bathroom/04,385119280,Linda,Mount Pleasant,Private room,35,30,349
47784357,A queen bed with private bathroom/03,385119280,Linda,Mount Pleasant,Private room,37,30,315
47787877,Capricorn Palace Close to Rogers Arena #3,346562402,Zodiac,Downtown,Entire home/apt,135,2,0
47788964,Capricorn Palace Close to Rogers Arena #4,346562402,Zodiac,Downtown,Entire home/apt,145,2,28
47789627,Capricorn Palace Close to Rogers Arena #5,346562402,Zodiac,Downtown,Entire home/apt,145,2,83
47789913,Capricorn Palace Close to Rogers Arena #6,346562402,Zodiac,Downtown,Entire home/apt,140,2,44
47790122,Capricorn Palace Close to Rogers Arena #7,346562402,Zodiac,Downtown,Entire home/apt,154,2,76
47790306,Capricorn Palace RANDOM #2,346562402,Zodiac,Downtown,Entire home/apt,132,2,86
47791200,Fab location 3 bed downtown condo & secure parking,2395141,Ali,Downtown,Entire home/apt,99,30,80
47797981,Downtown 2 bed/2 bath + free parking,265475133,Albina,Downtown,Entire home/apt,220,30,50
47800019,Two double bed with en-suite bathroom/05,385119280,Linda,Mount Pleasant,Private room,36,30,365
47800259,A queen bed with private bathroom&shared kitch/#1,385119280,Linda,Mount Pleasant,Private room,45,30,365
47815133,Attic private room with shared bathroom/VP3,385119280,Linda,Mount Pleasant,Private room,32,30,365
47815487,Garden level room/private bathroom &shared kit/G1,385119280,Linda,Mount Pleasant,Private room,36,30,348
47815723,Granville St *Long term stay* + Netflix + 3beds,385285505,Gracy,Downtown,Entire home/apt,142,15,364
47821870,Georgia Gardens,293583929,Steve,Downtown Eastside,Entire home/apt,96,3,70
47868781,Garden Level Suite in Character Home,7410644,Lisa,Sunset,Entire home/apt,70,58,345
47869078,BEST LOCATION - 2BED/2BATH - w/City View,23975517,I&A,West End,Entire home/apt,120,30,0
47869735,Master King Bed & Private Bath+Table+2chairs,275320575,Ars,Downtown,Private room,39,28,347
47870299,Modern Yaletown Condo w/balcony close to seawall,97340019,Tyo,Downtown,Entire home/apt,150,30,38
47870474,Residence By QE Park,15568228,Summer,South Cambie,Entire home/apt,144,30,89
47875425,La Grande Suite + Pool in Luxury Shaughnessy House,122110847,Andrew,Shaughnessy,Entire home/apt,95,1,0
47892580,Cozy and Warm Condo in Downtown Vancouver,148569986,Simon,Downtown,Entire home/apt,62,85,105
47895345,Joy Room,2868175,Espirito Santo,Kitsilano,Private room,55,30,101
47902281,HEART of Kitsilano- live like the locals,4484250,Karen,Kitsilano,Entire home/apt,128,30,80
47908132,Vibrant Main Street Garden Suite with Fireplace,117391155,Jennifer,Riley Park,Entire home/apt,99,1,64
47908245,Radiance contemporary suite,95217850,Mauricio,Downtown,Entire home/apt,110,30,365
47908284,Prime Location Cozy Room Queen Sized Bed,318286874,Marco,Dunbar Southlands,Private room,49,1,81
47910670,Gastown furnished large 1 bedroom with views,79281595,Gianluca,Downtown Eastside,Entire home/apt,100,90,346
47925622,Beach House,4484250,Karen,Kitsilano,Entire home/apt,109,30,85
47926441,Shiny Bright double room-large living space,195972182,S,Riley Park,Private room,61,3,365
47927280,Bright Private Room w/King Bed and Ensuite,178453210,Robyn,Downtown Eastside,Private room,80,30,220
47928871,Location! 2Br+2BA+Skytrain+FreeParking in Downtown,307365682,Emily,Downtown,Entire home/apt,124,1,68
47929231,WaterView 1 Br in DT+next to Skytrain+Free Parking,258987043,Rosaline,Downtown,Entire home/apt,125,1,68
47960920,Corporate Stays | Telus Garden | Spacious 1BR,38459934,Corporate Stays,Downtown,Entire home/apt,200,30,39
47967020,Perfect Stay !!! 30DAYs**Amazing CONDO,267418831,Robert,Downtown,Entire home/apt,68,30,142
47969622,Cutest house in East Vancouver,247451201,Todd,Grandview-Woodland,Entire home/apt,150,5,232
47978193,Fully Furnished Suite Vancouver,386771273,Samuel,Kensington-Cedar Cottage,Entire home/apt,54,30,0
47978637,Amazing room close to everything,23343985,Greg,Strathcona,Private room,36,30,364
47980419,Comfortable One Bedroom Gem Across VGH,139891966,Ishtar,Fairview,Entire home/apt,75,30,90
47994243,1170 Barclay Street - Brand new 1 bedroom,231663454,Plan A,West End,Entire home/apt,91,30,83
47997046,2-level Loft in the Heart of Downtown w/Rooftop,77743809,Murtadha,Downtown,Entire home/apt,83,30,315
47997450,A private bedroom with shared bathroom and kit/08,385119280,Linda,Mount Pleasant,Private room,26,30,365
47997875,Brand new two bedrooms for your vacation or work,206976330,Gloria,West Point Grey,Entire home/apt,74,1,76
48001405,💛DOWNTOWN 2BD2BTH w/POOL GYM PARKING BALCONY+VIEWS,229621112,Lauren,Downtown,Entire home/apt,160,30,161
48004011,1170 Barclay Street - Brand new Studio - Downtown,231663454,Plan A,West End,Entire home/apt,71,30,70
48004157,1170 Barclay Street - Brand new Studio - Downtown,231663454,Plan A,West End,Entire home/apt,84,30,88
48004886,1170 Barclay Street - Brand new Studio - Downtown,231663454,Plan A,West End,Entire home/apt,84,30,88
48005143,1170 Barclay Street - Brand new 1 bdr - Downtown,231663454,Plan A,West End,Entire home/apt,120,30,88
